CustomerID,TotalAmount,Quantity,Cluster
409055,125.7493695,2,0
409057,255.4312032,4,3
409062,409.6467231,5,3
409080,58.83348937,2,0
409103,368.2765442,9,1
409117,822.8146769,9,1
409145,229.7404792,6,3
409148,49.82749,4,0
409149,26.08573118,1,0
409158,139.9264954,2,0
409165,289.7205446,9,3
409167,310.260482,6,3
409168,30.95419311,1,0
409169,115.0129956,4,0
409177,205.8793182,8,3
409191,423.5491466,9,1
409194,201.8720667,3,0
409207,271.697026,3,0
409212,52.44520104,5,0
409237,335.511049,8,3
409246,296.8677377,5,3
409256,107.2411812,2,0
409263,217.323215,5,3
409272,136.1721815,7,3
409273,334.8758408,4,3
409286,268.2185121,4,3
409313,136.7316553,4,0
409322,156.1900233,9,3
409329,122.7998893,9,3
409338,386.5366153,9,1
409373,133.0035909,7,3
409374,494.0803955,9,1
409380,189.3985178,4,0
409383,208.5196647,8,3
409388,556.0444913,7,1
409400,86.53546613,1,0
409405,33.92321309,3,0
409411,214.905141,7,3
409427,58.16809797,4,0
409433,59.46314697,1,0
409442,554.8131676,9,1
409489,243.0846683,5,3
409500,224.2986675,7,3
409502,57.19246571,6,3
409511,174.275995,8,3
409512,296.895633,6,3
409522,778.3413656,9,1
409530,154.8837183,3,0
409541,123.6005245,2,0
409549,411.0854068,8,1
409561,404.8762621,8,1
409566,70.12810078,4,0
409570,300.4480802,9,3
409615,89.38300262,2,0
409619,24.39389517,1,0
409620,718.9249074,9,1
409638,68.07432015,1,0
409639,188.5925202,3,0
409642,233.1930874,4,3
409647,104.4162102,2,0
409652,382.2449011,7,3
409653,771.32748565,9,1
409660,49.02913321,1,0
409662,258.6838763,9,3
409673,40.36901912,1,0
409681,80.6299675,2,0
409692,430.5228258,5,3
409695,182.0851035,3,0
409717,302.0275044,5,3
409722,97.32759675,3,0
409735,440.8864468,8,1
409741,260.38198,3,0
409749,226.0236259,5,3
409751,269.9018341,8,3
409756,720.6853787,14,2
409768,395.816438,7,1
409771,274.7356959,3,0
409774,24.44915091,2,0
409790,67.57962645,2,0
409793,1125.8119953,17,2
409802,173.4183407,3,0
409805,187.0530575,4,0
409824,137.3541695,6,3
409832,122.5692315,3,0
409836,419.1567315,7,1
409854,12.60476854,1,0
409855,356.8613188,4,3
409859,341.0284205,6,3
409862,748.2841093,9,1
409869,44.83427864,2,0
409879,375.2934381,8,1
409884,132.4995239,2,0
409886,235.9213047,5,3
409891,205.476321,3,0
409894,156.8239294,2,0
409923,506.767583,7,1
409927,19.40460886,1,0
409932,32.51903469,2,0
409946,180.7727409,3,0
409951,104.2327445,2,0
409977,96.04757788,8,3
409986,55.38085753,5,0
409988,25.58950024,2,0
409991,49.47641344,1,0
410021,243.0578777,3,0
410036,63.12011963,5,0
410041,228.7170159,6,3
410070,171.4913026,3,0
410074,41.49029298,2,0
410083,422.7925252,9,1
410092,224.50103,8,3
410100,353.8759383,6,3
410103,139.4850312,4,0
410113,133.4845612,9,3
410137,327.8583341,5,3
410142,42.25176124,2,0
410154,51.39696998,2,0
410161,159.7711906,2,0
410182,201.3528554,3,0
410197,35.35368334,1,0
410205,123.1651917,7,3
410213,141.5143461,4,0
410238,234.0433313,7,3
410242,364.5982442,6,3
410260,390.2397938,5,3
410271,292.2285002,5,3
410272,42.73471001,1,0
410276,83.0370634,1,0
410279,490.2950212,6,1
410288,63.60777674,1,0
410294,585.0906131,9,1
410296,134.5707712,5,3
410305,466.5947223,7,1
410308,547.5815599,8,1
410314,199.6286192,8,3
410327,249.4449206,5,3
410361,589.0014758,9,1
410362,41.46958785,1,0
410365,511.9368888,6,1
410370,118.6375062,4,0
410376,229.8970058,4,3
410391,488.4706762,8,1
410394,378.6703128,9,1
410402,308.0261991,5,3
410418,342.88402742,13,1
410433,448.35634579000003,12,1
410443,66.86961725,8,3
410487,148.8992584,8,3
410494,439.3818914,9,1
410496,30.54868069,1,0
410498,107.5238343,7,3
410531,80.52249861,1,0
410571,164.2581298,6,3
410596,152.0406507,8,3
410597,403.5152334,8,1
410598,134.9296415,2,0
410618,230.3200996,4,3
410620,183.8779308,5,3
410632,85.73438799,3,0
410633,395.9558826,9,1
410647,192.6752783,7,3
410692,229.5797554,4,3
410703,272.89798,3,0
410707,123.3185007,3,0
410709,339.4464374,4,3
410718,204.9362431,5,3
410733,219.3940949,8,3
410737,73.93582614,3,0
410744,570.9729267,7,1
410748,128.7264941,2,0
410770,50.86085771,1,0
410771,187.1709887,6,3
410780,210.6909131,3,0
410797,339.5323581,8,3
410803,615.1860231,9,1
410816,156.5765541,5,3
410817,259.7205225,9,3
410827,212.0189739,3,0
410839,463.22963,7,1
410845,377.4229394,6,3
410852,683.5918547,8,1
410855,142.3870598,2,0
410860,503.9431157,7,1
410867,142.0290709,6,3
410883,67.0871712,5,0
410891,170.0620184,2,0
410896,559.8143611,9,1
410912,49.66754752,1,0
410929,555.0613296,8,1
410940,96.11384134,6,3
410966,176.0526905,9,3
410972,70.74394876,2,0
410973,137.0295478,6,3
410981,773.7502452,9,1
410999,506.5421237,9,1
411010,543.1810798,6,1
411025,176.5231185,5,3
411042,19.79931394,2,0
411066,185.6549521,2,0
411081,471.0445366,8,1
411131,221.819359,6,3
411136,722.334024,8,1
411141,172.9727877,5,3
411145,248.1458149,8,3
411149,30.47500955,1,0
411172,129.2522715,4,0
411174,627.0912229,7,1
411185,175.3489709,2,0
411190,195.9927845,4,0
411217,223.0885955,3,0
411224,531.9802384,7,1
411232,93.628315,6,3
411235,392.2362216,7,3
411261,149.6825934,7,3
411286,137.4593418,4,0
411296,135.1122077,6,3
411298,366.2989402,6,3
411316,44.16678391,1,0
411317,102.7280038,2,0
411329,227.8598327,7,3
411359,129.9560934,2,0
411366,434.4417359,6,1
411400,574.9048717,6,1
411431,107.8648816,4,0
411439,59.8551055,2,0
411443,292.375933,8,3
411473,261.8082693,4,3
411477,182.2730071,8,3
411499,267.179271,3,0
411506,97.80180642,2,0
411512,200.6408801,3,0
411517,82.4791455,3,0
411522,54.07548839,4,0
411537,24.28448175,1,0
411550,164.9462241,3,0
411573,354.007363,6,3
411585,229.6350894,4,3
411593,364.6231026,9,1
411601,237.7119431,7,3
411616,204.619026,4,0
411643,176.2283622,8,3
411661,303.450307,7,3
411663,132.1201741,4,0
411669,81.47974177,2,0
411670,430.5217311,5,3
411693,401.5342994,8,1
411697,179.2574195,5,3
411701,368.8426343,8,1
411705,327.7436794,5,3
411706,13.21122826,1,0
411708,24.72518997,1,0
411717,433.6119975,7,1
411730,186.8923171,6,3
411763,646.5474926,9,1
411769,233.2798536,3,0
411770,163.2466735,9,3
411785,90.12359873,2,0
411807,233.0820303,4,3
411814,562.626028,8,1
411815,34.27249492,1,0
411823,521.9608892,7,1
411827,343.9416659,5,3
411837,66.42529556,1,0
411843,716.4364509,8,1
411847,358.2671545,7,3
411850,78.82083618,1,0
411856,41.14552975,1,0
411860,57.37936765,2,0
411862,201.5750065,3,0
411865,225.3443554,7,3
411869,145.7144567,3,0
411876,21.74252587,1,0
411878,205.9524553,6,3
411880,20.46415394,1,0
411881,132.2975534,3,0
411892,92.13774457,4,0
411897,561.0666844,9,1
411913,121.4857125,7,3
411918,53.47384283,1,0
411927,248.3208769,4,3
411940,151.5072712,3,0
411958,19.63804747,1,0
411986,73.08851487,1,0
412003,226.1971126,7,3
412011,533.6772139,9,1
412015,210.0990316,8,3
412019,398.6265377,5,3
412033,526.1506992,9,1
412036,382.0352517,5,3
412056,122.6119581,8,3
412061,243.3534557,13,1
412072,176.1368824,4,0
412087,165.2358931,4,0
412090,50.90697337,4,0
412105,220.0854954,9,3
412142,330.2591287,5,3
412175,273.3784966,3,0
412176,66.37701877,5,0
412187,401.9434294,5,3
412190,219.6515955,9,3
412194,48.64840761,1,0
412219,161.4333682,2,0
412223,107.1868734,4,0
412225,47.31547591,2,0
412229,32.75154527,1,0
412243,12.8528299,1,0
412250,199.642992,3,0
412256,269.7752168,7,3
412265,250.3997994,5,3
412274,521.0739647,6,1
412301,245.2131489,6,3
412315,250.3052565,4,3
412324,569.1300253,7,1
412328,279.7431275,7,3
412339,293.7995947,4,3
412342,91.04711559,2,0
412345,115.6920256,2,0
412361,47.12177522,1,0
412378,267.624157,9,3
412395,45.57619775,3,0
412401,406.2720252,6,3
412405,492.4673334,9,1
412433,193.3895976,5,3
412435,295.6542458,8,3
412438,172.7457325,8,3
412446,79.98367063,5,0
412449,379.5163902,7,3
412461,145.1876318,2,0
412464,62.22727508,7,3
412476,519.4872344,8,1
412484,141.7171549,2,0
412486,369.74621752999997,8,1
412489,241.2893095,3,0
412499,316.9284296,7,3
412507,147.2119906,3,0
412508,261.3536573,4,3
412511,497.0772401,6,1
412523,132.2068484,8,3
412535,31.17947166,1,0
412550,143.2652608,5,3
412553,167.1546833,8,3
412585,624.766961,9,1
412589,70.59798206,2,0
412596,288.5635497,5,3
412604,169.251876,4,0
412605,66.46219774,3,0
412612,628.7245632,9,1
412616,216.6663984,7,3
412624,301.754712,5,3
412641,370.8864824,5,3
412645,390.2038102,5,3
412670,143.5781821,4,0
412671,31.60417898,1,0
412674,296.3262841,6,3
412677,591.2079618,7,1
412685,87.98864469,5,0
412691,90.40614067,3,0
412697,251.0832044,4,3
412698,547.2887692,7,1
412699,525.4043324,9,1
412705,429.4239187,6,1
412712,317.3849534,5,3
412717,177.3827952,2,0
412727,63.6850444,1,0
412732,173.7209388,3,0
412783,404.6379367,6,3
412785,155.9132915,3,0
412798,347.8581774,5,3
412813,100.0280242,4,0
412833,52.93593506,1,0
412847,171.7413603,2,0
412852,518.7838196,6,1
412860,160.3243957,2,0
412864,340.038061,9,3
412871,231.61586,3,0
412877,27.45570548,3,0
412878,220.3122696,4,3
412879,97.94727355,5,3
412887,284.0580539,4,3
412889,45.01849684,5,0
412905,336.1327113,8,3
412908,91.36686195,8,3
412909,126.1879309,4,0
412952,715.8915783,9,1
412964,724.7023037,9,1
412989,761.8810349,9,1
412991,32.85590883,3,0
412998,310.3380974,7,3
413006,310.8518516,4,3
413022,428.773105,7,1
413029,35.72373697,1,0
413038,415.4896944,7,1
413041,560.0557531,6,1
413047,229.9149476,4,3
413069,112.4398301,3,0
413072,412.6863888,5,3
413084,267.4142008,3,0
413092,462.4192123,6,1
413112,172.1153668,6,3
413126,82.3223569,7,3
413127,811.5484998,9,1
413130,298.1652687,4,3
413137,29.71337013,2,0
413141,242.1275454,8,3
413148,109.8779915,9,3
413165,50.33072226,3,0
413188,222.2526605,3,0
413198,635.6182399,8,1
413248,132.7864109,6,3
413260,321.0403554,8,3
413263,189.2971083,4,0
413264,182.4942218,3,0
413277,76.20539789,1,0
413280,491.3580355,9,1
413292,226.0187302,5,3
413298,253.4979075,6,3
413337,320.4026524,4,3
413382,330.8927085,8,3
413387,119.8871824,8,3
413392,213.1710751,3,0
413420,575.0464314,7,1
413429,475.3721692,7,1
413435,418.3391813,7,1
413442,221.6079531,3,0
413444,62.7877789,2,0
413450,115.8007537,2,0
413456,337.7714267,7,3
413463,176.131758,5,3
413465,454.440702,5,1
413466,51.22359898,2,0
413473,76.96965815,1,0
413494,120.131081,3,0
413497,357.0798751,6,3
413506,77.83673699,1,0
413511,157.9776672,7,3
413526,151.4719473,8,3
413529,9.11798275,1,0
413532,118.5847102,3,0
413539,227.6200437,9,3
413550,378.0005063,4,3
413556,569.6656982,8,1
413557,428.20847,5,3
413596,616.6469995,8,1
413600,125.5455063,2,0
413606,189.4040472,2,0
413611,179.2356444,2,0
413614,244.1213894,3,0
413619,570.4503322,7,1
413624,282.9837228,4,3
413648,372.5284789,7,3
413678,247.9615908,6,3
413690,83.60392042,2,0
413712,514.6364361,7,1
413716,166.7929826,3,0
413719,733.9996554,8,1
413748,425.0028261,5,3
413763,239.8895402,7,3
413781,190.2954654,8,3
413784,83.87023787,7,3
413799,353.3874288,6,3
413805,443.8288349,5,3
413806,195.2632537,9,3
413809,337.4821267,5,3
413810,55.18220287,1,0
413816,176.6089782,8,3
413823,475.068713,9,1
413830,71.53183185,1,0
413834,690.4168278,13,2
413840,586.274898,8,1
413844,173.1067709,3,0
413851,238.3462098,6,3
413855,45.80518789,4,0
413879,52.88727347,1,0
413889,252.4185338,9,3
413896,351.110731,7,3
413898,215.2230183,4,0
413910,508.3076222,8,1
413913,320.0361212,5,3
413928,736.5821661,8,1
413935,106.6382181,3,0
413963,401.4085884,8,1
413966,140.2783193,3,0
413967,425.2740427,8,1
413971,149.4285436,6,3
413972,155.9938093,2,0
413984,359.911187,6,3
413992,353.859948,7,3
413999,451.6721143,7,1
414004,639.2431344,8,1
414019,60.57100564,6,3
414026,327.1735041,6,3
414079,192.6571884,2,0
414113,163.59033682,5,3
414116,127.0754848,2,0
414122,95.31991804,3,0
414124,263.2646984,4,3
414149,157.3689999,8,3
414150,283.7294447,4,3
414164,124.3413293,3,0
414170,714.9848313,9,1
414187,48.66793253,2,0
414188,303.8030472,4,3
414193,153.552678,3,0
414200,455.1940234,7,1
414208,257.0807434,8,3
414213,336.8795233,9,3
414214,83.34310937,6,3
414231,329.8430448,9,3
414262,254.338071,6,3
414265,479.196445,9,1
414312,303.7360244,6,3
414317,258.6118942,8,3
414331,227.6086936,4,3
414341,172.9716943,2,0
414352,259.7415011,3,0
414371,181.923761,2,0
414379,155.9881852,5,3
414393,504.9808678,6,1
414405,340.4795986,9,1
414418,78.64312255,2,0
414460,534.1913226,7,1
414461,105.2873744,3,0
414463,82.00544184,7,3
414476,439.1976166,7,1
414496,648.0854658999999,17,2
414499,89.71682119,4,0
414524,24.70029918,2,0
414546,198.3093465,4,0
414550,120.4904803,2,0
414568,226.4388269,3,0
414571,94.46180993,2,0
414582,59.2290711,4,0
414583,245.4457962,7,3
414593,139.0036261,7,3
414601,228.7982214,6,3
414602,84.90769497,4,0
414604,302.5462702,6,3
414608,326.4392353,9,3
414610,37.86236646,3,0
414615,156.1582673,3,0
414617,607.5842144,8,1
414627,64.29525109,1,0
414638,51.20804605,3,0
414659,567.8515454,7,1
414667,140.5853417,9,3
414687,201.6093107,3,0
414711,197.0947304,4,0
414714,213.8998365,9,3
414715,155.3764747,6,3
414716,197.9436401,7,3
414721,260.7620704,8,3
414739,26.75607824,1,0
414741,243.1867101,3,0
414746,275.0614992,4,3
414756,179.2761025,5,3
414760,267.6699909,5,3
414766,400.0754333,6,3
414787,76.41690144,1,0
414806,28.04476528,2,0
414827,723.4848424,15,2
414837,85.76658395,1,0
414840,117.8465785,3,0
414845,111.72917,3,0
414852,148.4344276,4,0
414874,340.0292497,5,3
414878,28.94252609,2,0
414883,227.214587,6,3
414895,48.45528234,1,0
414917,580.436833,6,1
414919,124.0427141,2,0
414924,66.92867074,2,0
414949,364.8179172,5,3
414956,677.4308814,8,1
414973,314.3299594,17,2
414975,42.70120952,1,0
414976,66.14138132,2,0
414990,172.1550599,4,0
415000,237.3347523,9,3
415034,10.68129892,1,0
415059,428.954227,9,1
415087,293.7755803,6,3
415149,211.8630488,3,0
415160,65.43108148,2,0
415162,146.9582158,8,3
415166,455.5720678,7,1
415170,319.9536251,4,3
415183,63.16424914,1,0
415203,114.3946421,4,0
415207,419.1543363,9,1
415210,576.9649948,8,1
415217,445.454545,6,1
415241,520.8263325,7,1
415242,576.7601902,7,1
415259,598.9441268,7,1
415260,173.9821653,2,0
415267,169.8949193,3,0
415274,290.5623954,4,3
415288,114.6479828,4,0
415320,367.6231863,5,3
415326,136.893028,2,0
415343,320.0968654,6,3
415344,236.3995678,6,3
415360,316.693404,6,3
415365,25.43767919,1,0
415369,496.0602993,8,1
415377,89.14601539,9,3
415402,65.02328037,1,0
415412,328.714759,5,3
415443,254.1262918,5,3
415452,131.0288063,9,3
415454,111.4463736,2,0
415459,264.5239008,9,3
415463,181.7180279,4,0
415464,94.94849869,3,0
415470,85.07449856,4,0
415499,63.06168727,3,0
415503,650.6373712,8,1
415511,393.3054757,6,3
415538,200.0497392,6,3
415540,252.8622156,3,0
415543,27.76835731,1,0
415556,678.3252655,8,1
415564,122.5759263,2,0
415577,475.1341926,8,1
415605,139.8870598,4,0
415620,95.74338195,6,3
415634,680.5046445,8,1
415655,372.2546452,7,3
415675,329.563548,4,3
415683,298.2150021,4,3
415693,132.2514748,3,0
415709,481.062604,6,1
415741,275.7676127,7,3
415745,127.4636445,3,0
415749,77.18912626,2,0
415753,65.47015708,1,0
415761,124.9894417,4,0
415764,161.2583263,4,0
415791,340.6511888,4,3
415792,215.5913358,6,3
415846,151.5588213,2,0
415857,770.7162596,9,1
415863,55.98958541,6,3
415878,421.4386269,6,1
415888,182.6789026,3,0
415893,178.1316571,6,3
415906,212.3657227,7,3
415910,261.2912634,3,0
415916,182.5854215,5,3
415917,16.82892915,1,0
415937,191.0610643,3,0
415948,59.10051835,1,0
415950,46.3618686,2,0
415954,577.1390621,8,1
415958,84.65767471,1,0
415963,26.86492125,1,0
415970,222.3763008,8,3
415984,50.50433555,2,0
415992,410.4465593,9,1
415996,262.2812148,9,3
416010,349.1294827,7,3
416024,407.9749637,5,3
416034,473.6513076,6,1
416045,183.3103792,4,0
416058,324.3111612,9,3
416059,554.8127499,9,1
416064,619.8099789,8,1
416069,610.464842,8,1
416070,449.0192844,8,1
416081,95.28903745,2,0
416085,539.0489354,7,1
416102,653.9653818,7,1
416113,165.6738341,6,3
416123,503.7217361,8,1
416127,523.0993859,6,1
416138,89.10868178,3,0
416160,211.099623,8,3
416165,474.3147234,6,1
416180,178.2783976,4,0
416185,226.368083,5,3
416193,251.8639169,6,3
416201,22.06781147,2,0
416211,284.995817,6,3
416212,168.052315,2,0
416224,397.5008592,8,1
416242,265.0849329,8,3
416243,202.2885472,3,0
416257,725.285032,12,2
416259,135.2034285,4,0
416279,340.6466423,7,3
416283,404.0091751,5,3
416284,65.92947623,1,0
416298,473.2250921,5,1
416301,175.7814157,6,3
416306,761.771255,9,1
416307,214.8032168,7,3
416318,139.3103609,2,0
416335,561.8005313,7,1
416362,595.2302019,9,1
416366,21.60522984,1,0
416367,171.75628,6,3
416373,40.19800045,2,0
416383,541.6751297,7,1
416403,279.6098802,6,3
416441,13.55189651,1,0
416442,47.56737769,1,0
416444,514.7631995,6,1
416454,80.33810703,2,0
416463,84.38313789,3,0
416465,103.7241705,2,0
416467,689.8178525,13,2
416479,62.33017496,2,0
416489,314.899263,6,3
416499,46.71819492,3,0
416518,464.72506518999995,6,1
416530,109.03827,6,3
416565,451.2855307,8,1
416568,212.8135733,4,0
416569,70.08716876,1,0
416577,85.53622045,2,0
416601,407.5028275,8,1
416616,87.6614039,7,3
416620,25.48483694,1,0
416636,45.34044333,1,0
416637,342.30811966,12,1
416639,629.7984352,9,1
416652,460.3197158,7,1
416663,197.5060683,6,3
416677,517.4144565,8,1
416687,96.40746592,4,0
416691,139.5047494,7,3
416697,210.1961423,5,3
416699,373.1837265,5,3
416706,100.5692811,3,0
416710,385.4470411,8,1
416726,170.6445683,6,3
416740,278.1988554,7,3
416762,795.7279327,9,1
416783,130.7526272,4,0
416791,23.37382283,2,0
416792,40.40119313,2,0
416802,43.92353276,2,0
416833,304.7135942,6,3
416840,524.7978799,8,1
416841,531.6126159,8,1
416853,161.8805331,9,3
416868,389.0389696,6,3
416873,308.4532272,9,3
416875,93.94408034,4,0
416882,276.2236582,9,3
416885,114.2192606,3,0
416886,184.6674734,5,3
416925,92.61828387,1,0
416952,98.94439543,6,3
416954,136.1926984,6,3
416972,833.5064334,9,1
416974,178.1827579,7,3
416982,37.5372602,1,0
416984,233.8235543,9,3
416985,507.5467563,9,1
417001,247.0300933,3,0
417005,28.91198204,3,0
417007,61.38587977,3,0
417012,151.6058129,9,3
417015,84.01594299,2,0
417022,234.3527489,5,3
417026,563.7462706,8,1
417030,581.71997,8,1
417034,215.5233858,9,3
417050,17.59774438,1,0
417062,40.47167517,1,0
417064,95.01488314,1,0
417067,320.2501788,7,3
417071,329.7301942,6,3
417073,40.56389692,2,0
417074,396.7593358,6,3
417102,439.6372439,8,1
417105,308.8440296,6,3
417118,74.72468155,1,0
417147,97.65717872,9,3
417149,142.0596111,4,0
417168,188.9202001,4,0
417172,449.6717821,8,1
417183,23.24898986,2,0
417200,264.9364734,8,3
417211,117.2734296,2,0
417217,86.56194043,3,0
417221,261.282934,8,3
417230,115.8481935,2,0
417248,409.7596033,8,1
417249,401.2421702,7,1
417251,145.7394912,2,0
417257,329.185159,6,3
417265,464.4707193,9,1
417280,30.2701791,3,0
417290,264.6152614,4,3
417293,60.33067217,7,3
417307,200.3890228,6,3
417321,92.86866696,5,3
417343,323.3659726,5,3
417369,128.1676654,6,3
417375,82.92561178,1,0
417379,265.2872881,3,0
417384,168.25412375000002,6,3
417390,85.9847592,3,0
417392,26.63342868,1,0
417394,276.9348158,4,3
417395,413.7819729,9,1
417420,65.03760859,3,0
417427,178.2812239,3,0
417429,39.7382917,1,0
417432,377.007507,7,3
417433,95.10021717,4,0
417436,522.6632911,7,1
417446,272.6007607,4,3
417464,412.011075,6,3
417470,510.254107,6,1
417476,606.0018862,8,1
417499,87.85884937,2,0
417509,166.9727195,7,3
417512,349.082543,6,3
417532,593.5483866,8,1
417570,286.4639561,5,3
417575,111.5736698,2,0
417578,367.6417342,5,3
417582,23.97469904,2,0
417584,322.7562855,7,3
417591,28.47747937,2,0
417627,44.31975145,1,0
417652,639.7364666,7,1
417654,951.9274318,15,2
417664,162.4570492,7,3
417712,21.82888691,2,0
417733,387.6629792,5,3
417765,329.7246525,5,3
417772,167.5890945,2,0
417775,427.5790886,8,1
417783,87.01215317,2,0
417784,200.3896567,4,0
417787,696.4349739,8,1
417808,130.7239947,2,0
417809,265.8610669,3,0
417822,207.7246922,4,0
417860,82.98721581,7,3
417904,73.88007813,1,0
417915,388.43709832,9,1
417929,103.5314573,2,0
417937,412.4062695,7,1
417945,562.1795455,7,1
417946,29.69656826,2,0
417953,145.9322481,3,0
417975,613.8512218,8,1
417977,102.0994963,7,3
417980,68.34538863,1,0
417981,496.4296911,7,1
417983,31.72086246,1,0
417984,66.4578773,3,0
417985,358.1928723,8,3
417994,28.56787314,1,0
418004,431.1400583,5,3
418010,223.4702568,4,3
418015,806.8198875,9,1
418016,52.31798487,1,0
418033,214.4967796,4,0
418036,510.7767809,7,1
418039,182.5672898,8,3
418051,349.1579486,6,3
418056,277.8469193,4,3
418061,436.9933592,6,1
418063,347.1923186,7,3
418071,286.2828292,9,3
418086,61.9195955,6,3
418090,153.2649901,2,0
418116,53.52329198,3,0
418134,13.53312677,1,0
418147,117.1183572,4,0
418174,145.5507899,7,3
418176,390.8087997,8,1
418185,560.3586114,9,1
418195,651.7173341,9,1
418216,253.7840649,6,3
418222,31.41168611,2,0
418234,403.6822498,13,2
418235,44.79513849,3,0
418245,489.8006628,6,1
418247,161.5240452,4,0
418248,196.9470048,6,3
418254,90.04942074,9,3
418255,164.0120596,2,0
418258,88.25082828,1,0
418260,315.3865064,8,3
418277,897.2311734,16,2
418285,707.0051656,8,1
418316,264.4566555,8,3
418321,133.1074869,9,3
418331,165.1880685,2,0
418334,126.715974,2,0
418362,228.2518589,7,3
418363,79.15160347,3,0
418366,100.3174982,4,0
418368,64.15809285,1,0
418376,151.1692755,3,0
418380,56.76338188,4,0
418385,458.2232495,6,1
418386,58.61127369,1,0
418410,396.0436946,5,3
418430,382.2486843,6,3
418437,405.3461878,9,1
418441,445.1144888,6,1
418454,79.66898687,4,0
418463,281.8368816,5,3
418473,155.2137919,2,0
418478,363.31642983,12,1
418496,405.5739076,6,3
418505,73.54750534,1,0
418522,26.68516996,2,0
418531,165.3328376,2,0
418564,574.7469805,8,1
418565,234.3075848,3,0
418579,64.95325179,3,0
418581,102.5680955,4,0
418588,64.37681049,6,3
418600,21.89208142,2,0
418604,428.2634809,9,1
418612,433.9306101,7,1
418627,61.87252347,2,0
418633,233.9853507,4,3
418637,400.143357,9,1
418638,311.8408273,9,3
418642,160.5735972,4,0
418651,749.4299975,9,1
418661,198.3766049,4,0
418666,126.3484639,6,3
418702,21.16655349,2,0
418727,181.5266574,2,0
418749,50.40252299,1,0
418753,45.61398834,2,0
418772,409.2030664,6,3
418797,216.8616277,4,3
418829,166.6127493,3,0
418830,215.7717092,3,0
418835,91.36697237,1,0
418879,231.4492836,4,3
418914,404.1737063,8,1
418921,208.8728778,6,3
418933,581.1772202,9,1
418939,187.9798525,4,0
418947,608.817294,15,2
418948,284.8950964,9,3
418972,67.13009054,1,0
418974,497.5383316,6,1
418982,87.97790635,2,0
418984,119.3898161,7,3
418994,261.2453411,8,3
419005,166.5809604,9,3
419008,27.850796,2,0
419015,484.7572616,6,1
419028,286.7899948,5,3
419032,200.5519123,4,0
419039,347.2957788,8,3
419042,326.6455962,4,3
419045,556.2057404,9,1
419062,58.08120085,3,0
419063,192.5815861,4,0
419085,163.7680106,6,3
419112,71.45363271,7,3
419118,139.5012536,4,0
419120,145.0555038,3,0
419127,196.78034969,12,3
419132,62.60133627,2,0
419134,393.8492082,8,1
419177,144.5278202,6,3
419178,458.1527258,7,1
419179,79.49099036,1,0
419189,94.66525586,3,0
419200,250.8160668,5,3
419211,264.3907014,7,3
419233,342.7237786,7,3
419255,470.8641574,8,1
419262,159.2896733,2,0
419272,516.2558369,7,1
419277,348.9279818,4,3
419279,65.30196399,1,0
419289,328.5053019,9,3
419295,115.2849713,7,3
419298,133.1167929,5,3
419302,236.7824712,4,3
419303,271.2614536,7,3
419304,68.98914574,1,0
419333,550.4606803,7,1
419347,94.2166621,3,0
419356,203.1152114,7,3
419366,140.5380969,3,0
419369,278.4431174,8,3
419385,31.11420838,1,0
419417,18.91965215,1,0
419430,27.30070806,1,0
419432,11.06753217,1,0
419448,182.7559627,3,0
419452,113.3298692,7,3
419467,570.6177532,8,1
419473,52.30938181,1,0
419486,176.0794649,2,0
419490,360.4522538,5,3
419491,121.8145306,7,3
419501,162.3235397,6,3
419505,165.8227788,7,3
419527,351.7314206,9,1
419537,360.0190977,6,3
419538,114.3362234,8,3
419542,295.8402042,5,3
419547,547.9095635,12,2
419554,299.9633299,5,3
419578,152.6753314,2,0
419615,109.2642348,2,0
419627,257.0882712,8,3
419655,111.9411887,2,0
419673,54.38857712,1,0
419684,377.9415168,8,1
419700,392.7637941,5,3
419722,190.8224365,3,0
419727,101.09575023,8,3
419742,395.8929364,5,3
419774,158.5531771,5,3
419783,123.3165583,2,0
419784,440.9170613,7,1
419790,306.8268254,5,3
419794,177.641094,2,0
419796,385.2844238,6,3
419805,84.25210514,2,0
419822,105.6859421,2,0
419832,169.4414931,2,0
419834,261.1389601,8,3
419835,368.5909753,8,1
419836,751.2563946,9,1
419842,80.20410288,1,0
419854,283.0262143,5,3
419858,334.0539893,9,3
419875,64.0844036,1,0
419879,304.6505977,5,3
419880,751.0455048,8,1
419884,238.6686992,4,3
419885,152.2003442,2,0
419893,227.8136718,6,3
419895,335.4690542,5,3
419909,48.64240798,1,0
419911,143.4155266,5,3
419914,366.5704682,6,3
419915,398.3493472,5,3
419944,143.3528136,2,0
419955,539.8975551,9,1
419970,30.33080417,2,0
419978,453.747499,7,1
420002,284.5173225,7,3
420003,443.4493147,6,1
420030,65.09353053,1,0
420036,365.6647717,6,3
420071,165.659545,3,0
420084,74.71705671,1,0
420089,76.54486009,1,0
420101,268.2026881,8,3
420161,38.02961175,2,0
420170,82.94194606,3,0
420183,201.5537089,4,0
420199,252.6277557,4,3
420240,579.504684,7,1
420242,369.1620582,6,3
420248,606.142112,9,1
420249,330.5714867,6,3
420274,492.6766117,9,1
420278,54.45677798,3,0
420340,46.15862735,1,0
420347,52.30592188,5,0
420348,77.25798437,6,3
420356,78.56446956,2,0
420373,57.41909836,1,0
420381,182.9010443,5,3
420389,480.0853494,6,1
420390,377.6484916,6,3
420409,204.760882,3,0
